plausibility,group,word_num,word,distractor,on_right,correct,rt,sentence,trial_num,subject,MeanCor,N1,N2,PlausibilityValue,oddsratio,Whose,Predictability,logoddsratio,whichfirst,lowerbounddeltap,deltap,logdeltaP
Plausible,41,5,outfit,miller,1,1,6.970730078143525,Kim heard about the party outfit that her mother had chosen.,8,30,0.8609154929577465,party,outfit,1.8498967460441795,1.54e-5,Staubs,Low,-6.526280420309378,0,NA,NA,NA
Plausible,23,6,license,reveals,1,1,6.993932975223189,The new taxi driver needed the license plate for the cab he just bought.,14,30,0.8609154929577465,license,plate,0.6759837460441798,0.0324,Staubs,Low,1.1252657720514594,1,NA,NA,NA
Plausible,23,7,plate,proud,1,1,6.723832440821209,The new taxi driver needed the license plate for the cab he just bought.,14,30,0.8609154929577465,license,plate,0.6759837460441798,0.0324,Staubs,Low,1.1252657720514594,0,NA,NA,NA
Implausible,4,4,peanut,housed,1,0,6.8501261661455,Jimmy spread out the peanut butter after he finished working.,23,30,0.8609154929577465,peanut,butter,-0.32401625395582023,0.2757128,Ours,High,3.2664670934812383,1,NA,NA,NA
Implausible,4,5,butter,tragic,1,1,6.669498089857879,Jimmy spread out the peanut butter after he finished working.,23,30,0.8609154929577465,peanut,butter,-0.32401625395582023,0.2757128,Ours,High,3.2664670934812383,0,NA,NA,NA
Implausible,32,3,service,oh,0,1,6.306275286948016,Gordon calculated the service charges at the local mortgage company.,25,30,0.8609154929577465,service,charges,0.1559837460441802,0.001149,Staubs,Low,-2.2140006518802053,1,NA,NA,NA
Implausible,32,4,charges,sir,0,1,6.507277712385012,Gordon calculated the service charges at the local mortgage company.,25,30,0.8609154929577465,service,charges,0.1559837460441802,0.001149,Staubs,Low,-2.2140006518802053,0,NA,NA,NA
Implausible,40,4,elephant,minimize,0,1,6.646390514847729,The children attended the elephant shows that took place on Tuesday.,27,30,0.8609154929577465,elephant,shows,-1.4979292539558204,1.99e-5,Staubs,Low,-6.2699281979985155,1,NA,NA,NA
Implausible,40,5,shows,doubt,1,0,6.51471269087253,The children attended the elephant shows that took place on Tuesday.,27,30,0.8609154929577465,elephant,shows,-1.4979292539558204,1.99e-5,Staubs,Low,-6.2699281979985155,0,NA,NA,NA
Implausible,28,5,package,prefer,1,1,6.061456918928017,Jane listened carefully to the package deal to make sure it was a bargain.,31,30,0.8609154929577465,package,deal,-0.9327122539558204,0.006036,Staubs,Low,-0.5551511098412218,1,NA,NA,NA
Implausible,28,6,deal,fat,1,1,6.0112671744041615,Jane listened carefully to the package deal to make sure it was a bargain.,31,30,0.8609154929577465,package,deal,-0.9327122539558204,0.006036,Staubs,Low,-0.5551511098412218,0,NA,NA,NA
Plausible,33,4,cabinet,suppose,0,1,8.438366410870266,The dealer polished the cabinet drawers before making the sale.,33,30,0.8609154929577465,cabinet,drawers,0.11076674604418013,7.71e-4,Staubs,Low,-2.612959556165632,1,NA,NA,NA
Plausible,33,5,drawers,forties,0,0,6.612041034833092,The dealer polished the cabinet drawers before making the sale.,33,30,0.8609154929577465,cabinet,drawers,0.11076674604418013,7.71e-4,Staubs,Low,-2.612959556165632,0,NA,NA,NA
Implausible,12,12,lung,troy,0,1,6.974478911025045,"Due to her difficulty of breathing, Jamie was really worried about having lung cancer because it is hard to treat.",40,30,0.8609154929577465,lung,cancer,-1.0040162539558204,0.1379383,Ours,High,2.57391383298145,1,NA,NA,NA
Implausible,12,13,cancer,wonder,0,1,6.522092798170152,"Due to her difficulty of breathing, Jamie was really worried about having lung cancer because it is hard to treat.",40,30,0.8609154929577465,lung,cancer,-1.0040162539558204,0.1379383,Ours,High,2.57391383298145,0,NA,NA,NA
Plausible,21,10,junk,nova,0,1,7.068172000388042,Evan said that he shouldn't have thrown out all his junk food since now he feels bad.,53,30,0.8609154929577465,junk,food,1.9368537460441795,0.105548352,Ours,High,2.306276509972274,1,NA,NA,NA
Plausible,21,11,food,hear,1,1,6.834108738813838,Evan said that he shouldn't have thrown out all his junk food since now he feels bad.,53,30,0.8609154929577465,junk,food,1.9368537460441795,0.105548352,Ours,High,2.306276509972274,0,NA,NA,NA
Implausible,26,3,garbage,nowhere,0,1,6.066108090103747,Cindy heard the garbage truck as it drove by her house.,54,30,0.8609154929577465,garbage,truck,-0.32401625395582023,0.015322,Staubs,Low,0.37639705334780515,1,NA,NA,NA
Implausible,26,4,truck,roman,0,1,6.091309882077698,Cindy heard the garbage truck as it drove by her house.,54,30,0.8609154929577465,garbage,truck,-0.32401625395582023,0.015322,Staubs,Low,0.37639705334780515,0,NA,NA,NA
Plausible,29,5,cafeteria,derives,1,1,6.244166900663736,The new principal visited the cafeteria manager at the end of the school day.,55,30,0.8609154929577465,cafeteria,manager,2.1959837460441793,0.002809,Staubs,Low,-1.320064102624718,1,NA,NA,NA
Plausible,29,6,manager,coincide,0,0,6.131226489483141,The new principal visited the cafeteria manager at the end of the school day.,55,30,0.8609154929577465,cafeteria,manager,2.1959837460441793,0.002809,Staubs,Low,-1.320064102624718,0,NA,NA,NA
Plausible,9,3,baking,bailey,0,1,6.419994928147142,My mom loves baking dishes from the new grocery store.,56,30,0.8609154929577465,baking,dishes,2.3843167460441794,0.1538439,Ours,High,2.6830458012264087,1,NA,NA,NA
Plausible,9,4,dishes,quoted,1,0,6.373319789577012,My mom loves baking dishes from the new grocery store.,56,30,0.8609154929577465,baking,dishes,2.3843167460441794,0.1538439,Ours,High,2.6830458012264087,0,NA,NA,NA
Plausible,37,4,elevator,academia,1,1,6.52649485957079,The maid caught the elevator mechanic who was goofing off.,60,30,0.8609154929577465,elevator,mechanic,0.02380974604418018,1.99e-4,Staubs,Low,-3.9673431050044687,1,NA,NA,NA
Plausible,37,5,mechanic,diaspora,0,1,7.011213987350367,The maid caught the elevator mechanic who was goofing off.,60,30,0.8609154929577465,elevator,mechanic,0.02380974604418018,1.99e-4,Staubs,Low,-3.9673431050044687,0,NA,NA,NA
Implausible,30,3,safety,expect,1,0,6.579251212010101,Mary bought the safety belt because it was a big improvement.,63,30,0.8609154929577465,safety,belt,-1.2805382539558203,0.002332,Staubs,Low,-1.506166382258579,1,NA,NA,NA
Implausible,30,4,belt,ben,0,1,6.559615237493242,Mary bought the safety belt because it was a big improvement.,63,30,0.8609154929577465,safety,belt,-1.2805382539558203,0.002332,Staubs,Low,-1.506166382258579,0,NA,NA,NA
Implausible,34,7,weight,except,0,0,6.946975992135418,"It was a great event, but the weight lifter finally won the competition.",65,30,0.8609154929577465,weight,lifter,-2.2823492539558203,7.38e-4,Staubs,Low,-2.6567041051284885,1,NA,NA,NA
Implausible,34,8,lifter,solute,1,1,6.8658910748834385,"It was a great event, but the weight lifter finally won the competition.",65,30,0.8609154929577465,weight,lifter,-2.2823492539558203,7.38e-4,Staubs,Low,-2.6567041051284885,0,NA,NA,NA
Plausible,27,6,traffic,happens,0,1,6.066108090103747,Nora was held up by the traffic light near the new mall.,67,30,0.8609154929577465,traffic,light,1.9368537460441795,0.013149,Staubs,Low,0.2234530593579569,1,NA,NA,NA
Plausible,27,7,light,yours,1,0,5.998936561946683,Nora was held up by the traffic light near the new mall.,67,30,0.8609154929577465,traffic,light,1.9368537460441795,0.013149,Staubs,Low,0.2234530593579569,0,NA,NA,NA
Implausible,42,5,surface,anybody,0,1,6.429719478039138,The astronaut dropped into the surface crater that had been rumored to exist.,75,30,0.8609154929577465,surface,crater,-0.8457552539558204,2.86e-6,Staubs,Low,-8.2098263048972,1,NA,NA,NA
Implausible,42,6,crater,redeem,1,1,6.93828448401696,The astronaut dropped into the surface crater that had been rumored to exist.,75,30,0.8609154929577465,surface,crater,-0.8457552539558204,2.86e-6,Staubs,Low,-8.2098263048972,0,NA,NA,NA
Plausible,19,15,toilet,fought,0,0,6.2422232654551655,The worst part about using the bathroom in public is that they never flush the toilet paper no matter when you go.,80,30,0.8609154929577465,toilet,paper,1.9803317460441798,0.11059946,Ours,High,2.353022555870178,1,NA,NA,NA
Plausible,19,16,paper,yes,0,0,6.618738983517219,The worst part about using the bathroom in public is that they never flush the toilet paper no matter when you go.,80,30,0.8609154929577465,toilet,paper,1.9803317460441798,0.11059946,Ours,High,2.353022555870178,0,NA,NA,NA
Implausible,10,9,ice,fort,1,1,6.396929655216146,One of my favorite feelings is when I smell ice cream because it's so sweet.,81,30,0.8609154929577465,ice,cream,-1.2840162539558202,0.1511365,Ours,High,2.6652907512400463,1,NA,NA,NA
Implausible,10,10,cream,naval,1,1,6.267200548541362,One of my favorite feelings is when I smell ice cream because it's so sweet.,81,30,0.8609154929577465,ice,cream,-1.2840162539558202,0.1511365,Ours,High,2.6652907512400463,0,NA,NA,NA
Plausible,3,7,dining,lakes,0,1,6.6293632534374485,When I was a kid I hated dining rooms because they were always so boring.,83,30,0.8609154929577465,dining,rooms,-0.11568325395582058,0.3117497,Ours,High,3.3893079715033156,1,NA,NA,NA
Plausible,3,8,rooms,occur,0,1,7.130098510125578,When I was a kid I hated dining rooms because they were always so boring.,83,30,0.8609154929577465,dining,rooms,-0.11568325395582058,0.3117497,Ours,High,3.3893079715033156,0,NA,NA,NA
Implausible,20,10,prescription,recipients,1,1,6.591673732008658,The doctor told me to stop my recreational use of prescription drugs in order to prevent any further damage to my skin.,88,30,0.8609154929577465,prescription,drugs,0.009316746044179425,0.1027533,Ours,High,2.2794383189021077,1,NA,NA,NA
Implausible,20,11,drugs,feels,0,1,6.156978985585555,The doctor told me to stop my recreational use of prescription drugs in order to prevent any further damage to my skin.,88,30,0.8609154929577465,prescription,drugs,0.009316746044179425,0.1027533,Ours,High,2.2794383189021077,0,NA,NA,NA
Plausible,35,7,problem,follows,0,1,6.472346294500901,The teacher was unable to understand the problem child in her class.,90,30,0.8609154929577465,problem,child,1.95598374604418,3.68e-4,Staubs,Low,-3.3525649915600306,1,NA,NA,NA
Plausible,35,8,child,yours,1,0,6.429719478039138,The teacher was unable to understand the problem child in her class.,90,30,0.8609154929577465,problem,child,1.95598374604418,3.68e-4,Staubs,Low,-3.3525649915600306,0,NA,NA,NA
Plausible,31,3,season,anyone,0,0,7.02197642307216,Arnie enjoyed the season tickets though they cost more than last year.,94,30,0.8609154929577465,season,tickets,0.6759837460441798,0.002293,Staubs,Low,-1.5230316468710567,1,NA,NA,NA
Plausible,31,4,tickets,applies,0,1,6.677083461247136,Arnie enjoyed the season tickets though they cost more than last year.,94,30,0.8609154929577465,season,tickets,0.6759837460441798,0.002293,Staubs,Low,-1.5230316468710567,0,NA,NA,NA
Implausible,36,4,bathroom,declined,0,1,6.061456918928017,The visitors folded the bathroom towels on the first day of their stay.,96,30,0.8609154929577465,bathroom,towels,-2.15010325395582,3.19e-4,Staubs,Low,-3.4954568269441175,1,NA,NA,NA
Implausible,36,5,towels,genera,1,1,6.655440350367647,The visitors folded the bathroom towels on the first day of their stay.,96,30,0.8609154929577465,bathroom,towels,-2.15010325395582,3.19e-4,Staubs,Low,-3.4954568269441175,0,NA,NA,NA
Plausible,1,9,steering,appealed,0,1,7.1098794630722715,The hardest part about driving my car is the steering wheel is oddly shaped.,110,30,0.8609154929577465,steering,wheel,1.4259837460441798,0.5464651,Ours,High,3.950577793897361,1,NA,NA,NA
Plausible,1,10,wheel,cares,0,0,6.436150368369428,The hardest part about driving my car is the steering wheel is oddly shaped.,110,30,0.8609154929577465,steering,wheel,1.4259837460441798,0.5464651,Ours,High,3.950577793897361,0,NA,NA,NA
Plausible,17,7,web,anti,0,0,6.3080984415095305,I heard that Billy stumbled upon a web site about dogs.,111,30,0.8609154929577465,web,site,0.4759837460441796,0.1143555,Ours,High,2.3864193665102027,1,NA,NA,NA
Plausible,17,8,site,worst,1,1,6.529418838262226,I heard that Billy stumbled upon a web site about dogs.,111,30,0.8609154929577465,web,site,0.4759837460441796,0.1143555,Ours,High,2.3864193665102027,0,NA,NA,NA
Implausible,22,6,concert,scored,1,1,6.297109319933935,Jane looked forward to visiting the concert hall after it had been remodeled.,113,30,0.8609154929577465,concert,hall,-0.32401625395582023,0.05123,Staubs,Low,1.5834326472042863,1,NA,NA,NA
Implausible,22,7,hall,exist,1,1,6.498282149476434,Jane looked forward to visiting the concert hall after it had been remodeled.,113,30,0.8609154929577465,concert,hall,-0.32401625395582023,0.05123,Staubs,Low,1.5834326472042863,0,NA,NA,NA
Plausible,13,6,graduate,suppose,1,1,6.645090969505644,Sally said she found that new graduate school everyone was talking about.,115,30,0.8609154929577465,graduate,school,-0.06314625395582052,0.1368266,Ours,High,2.5658217799841996,1,NA,NA,NA
Plausible,13,7,school,honestly,1,1,6.621405651764134,Sally said she found that new graduate school everyone was talking about.,115,30,0.8609154929577465,graduate,school,-0.06314625395582052,0.1368266,Ours,High,2.5658217799841996,0,NA,NA,NA
Plausible,7,4,alcoholics,centimeter,1,1,6.588926477533519,The social worker visits alcoholics anonymous to help people.,119,30,0.8609154929577465,alcoholics,anonymous,1.5959837460441797,0.1876327,Ours,High,2.881593677671841,1,NA,NA,NA
Plausible,7,5,anonymous,telescope,0,1,6.577861357721047,The social worker visits alcoholics anonymous to help people.,119,30,0.8609154929577465,alcoholics,anonymous,1.5959837460441797,0.1876327,Ours,High,2.881593677671841,0,NA,NA,NA
Plausible,5,6,insider,utilize,1,1,6.957497370876951,I read an article about the insider trading that cost one company millions of dollars.,122,30,0.8609154929577465,insider,trading,0.7559837460441798,0.2203773,Ours,High,3.0424484266722773,1,NA,NA,NA
Plausible,5,7,trading,mammals,1,1,6.97166860472579,I read an article about the insider trading that cost one company millions of dollars.,122,30,0.8609154929577465,insider,trading,0.7559837460441798,0.2203773,Ours,High,3.0424484266722773,0,NA,NA,NA
Plausible,39,3,ceiling,eat,1,1,6.259581464064923,Ricardo painted the ceiling supports while he ate his lunch.,128,30,0.8609154929577465,ceiling,supports,1.9803317460441798,8.08e-5,Staubs,Low,-4.868670964201911,1,NA,NA,NA
Plausible,39,4,supports,breathe,1,0,6.391917113392602,Ricardo painted the ceiling supports while he ate his lunch.,128,30,0.8609154929577465,ceiling,supports,1.9803317460441798,8.08e-5,Staubs,Low,-4.868670964201911,0,NA,NA,NA
Implausible,38,4,kitchen,happens,0,1,6.519147287940395,The contractor ordered the kitchen fixtures after the renovation.,132,30,0.8609154929577465,kitchen,fixtures,-1.0196682539558202,1.37e-4,Staubs,Low,-4.340667003900837,1,NA,NA,NA
Implausible,38,5,fixtures,cinnamon,1,1,6.674561391814426,The contractor ordered the kitchen fixtures after the renovation.,132,30,0.8609154929577465,kitchen,fixtures,-1.0196682539558202,1.37e-4,Staubs,Low,-4.340667003900837,0,NA,NA,NA
Implausible,2,13,locker,smoked,0,1,6.493753839851686,Kimmy panicked when she realized that she left the faucet running in the locker room after gym class.,133,30,0.8609154929577465,locker,room,-1.4906832539558201,0.5015731,Ours,High,3.8648567087446786,1,NA,NA,NA
Implausible,2,14,room,stars,1,0,6.536691597591305,Kimmy panicked when she realized that she left the faucet running in the locker room after gym class.,133,30,0.8609154929577465,locker,room,-1.4906832539558201,0.5015731,Ours,High,3.8648567087446786,0,NA,NA,NA
Implausible,8,4,baking,victor,1,1,6.959398512133975,Timmy absolutely loves buying baking sheets with anyone who is willing.,135,30,0.8609154929577465,baking,sheets,-2.4490162539558202,0.1552467,Ours,High,2.6921228138022038,1,NA,NA,NA
Implausible,8,5,sheets,bailey,1,1,6.568077911411976,Timmy absolutely loves buying baking sheets with anyone who is willing.,135,30,0.8609154929577465,baking,sheets,-2.4490162539558202,0.1552467,Ours,High,2.6921228138022038,0,NA,NA,NA
Plausible,25,5,station,suppose,1,1,6.873163834212518,Barbara went over to her station wagon and put some money in the parking meter.,137,30,0.8609154929577465,station,wagon,1.4259837460441798,0.015707,Staubs,Low,0.4012138221140704,1,NA,NA,NA
Plausible,25,6,wagon,creep,0,0,6.835184586147301,Barbara went over to her station wagon and put some money in the parking meter.,137,30,0.8609154929577465,station,wagon,1.4259837460441798,0.015707,Staubs,Low,0.4012138221140704,0,NA,NA,NA
Plausible,38,4,kitchen,happens,0,1,7.237059026124737,The contractor admired the kitchen fixtures after the renovation.,9,31,0.9878048780487805,kitchen,fixtures,1.71765074604418,1.37e-4,Staubs,Low,-4.340667003900837,1,NA,NA,NA
